"id","code","other_code","short_name","long_name","specifications","type","status","expense_id","p_uom_id","uom_multiplier","average_cost","created_at","updated_at","deleted_at","is_inventory","is_cpi","purchase_category","i_uom_id","standard_vendor_id","is_active","last_purchase_cost","is_receivable","receiving_method","company_id","service"
2134,"1ELCP000326",,Copper ,Earthing Copper Rod 6,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2135,"1MCCP000486",,Autoclave Part,Element Filter P129360-802 ,,Spare Part,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2136,"1MCCP000487",,Autoclave Part,"S1 Repair Kit (Kit, Solenoid Repair Valve) P764324-895",,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2137,"1MCCP000488",,Autoclave Part,"S2, S9 Repair Kit, Valve P764317-687",,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2138,"1MCCP000489",,Autoclave Part,"S3 Assembly, Solenoid Valve 1 IN/120V P093911-327",,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2139,"1MCCP000490",,Autoclave Part,"S4/S7 Repair Kit, Solenoid Valve 3/4"" P764072-001",,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2140,"1MCCP000491",,Rubber,Round Rubber Mounting End Cap,,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2141,"1CVCP001005",,Whiteboard,Magnetic White Board - 5ft (W) x 4ft (H),,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2142,"1CVCP001006",,Lock,Push Bar Lock - for exit door (single leaf),,Consumables,Active,57,16,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,16,,1,,1,MRN,1,FEMS
2143,"1CVCP001007",,Door,"Waterproof plywood door c/w half clear glass -79"" x 35 1/2"" x 1 1/2",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2144,"1ELCP000327",,Circuit Breaker,MCCB Moulded Case Circuit Breaker - 4P3DNS 250F - LV431641,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2145,"1ELCP000328",,Lock,Ronis Key Lock - 41940,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2146,"1ELCP000329",,Adaptor,Rotary Key Lock Adaptor - LV429344,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2147,"1ELCP000330",,Rotary Handle,Rotary Handle - LV429337,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2148,"1MCCP000492",,Belting,Bando Belting SPB1500,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2149,"1MCCP000493",,Filter Dryer,Filter Dryer EA-164  - Alco,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2150,"1CVCP001008",,Latch,L Type 6in Flush Door Bolt Lever,,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2151,"1CVCP001009",,Door,"Toilet Solid Door - 30"" x 80 1/2",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2152,"1CVCP001010",,Door,"Toilet Solid Door - 30 1/2"" x 80 ",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2153,"1CVCP001011",,Paint,Nippon Gloss Paint 5liter - IVORY 1130,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2154,"1CVCP001012",,Paint,Nippon Wheatherbond Paint 5liter - Thunderball Red 113,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2155,"1CVCP001013",,Paint,Nippon Wheatherbond Paint 5liter - Plus Green 651,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2156,"1CVCP001014",,Paint,Nippon Proective Paint 5liter - Sky Blue RAL 5015,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2157,"1CVCP001015",,Gun,Silicone Gun,,Consumables,Active,57,16,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,16,,1,,1,MRN,1,FEMS
2158,"1CVCP001016",,Tape,Bitumen Tape,,Consumables,Active,57,15,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,15,,1,,1,MRN,1,FEMS
2159,"1CVCP001017",,Gasket Net,Mosquito Netting Gasket,,Consumables,Active,57,10,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,10,,1,,1,MRN,1,FEMS
2160,"1CVCP001018",,Mould,"Aluminium Mould, Alphabet",,Tools,Active,73,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2161,"1CVCP001019",,Mould,"Aluminium Mould, Numbering",,Tools,Active,73,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2162,"1CVCP001020",,Ceiling Frame,"24' Ceiling Frame",,Finished Parts,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2163,"1CVCP001021",,Ceiling Frame,"12' Ceiling",,Finished Parts,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2164,"3SVT000039",,Broom,Hard broom plastic with handle,,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2165,"3SVT000040",,Sponge,Floor squeeze Sponge,,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2166,"3SVT000041",,Brush,Toilet Brush,,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2167,"3SVT000042",,Scrapper,Scrapper 2',,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2168,"3SVT000043",,Scrapper,Scrapper 3',,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2169,"3SVT000044",,Picker,"14' Picker",,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2170,"3SVT000045",,Sponge,Green Sponge,,Tools,Active,75,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,CLS
2171,"3SVT000046",,Sponge,Black Sponge,,Tools,Active,75,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,CLS
2172,"3SVT000047",,High Dusting,High Dusting Ceiling,,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2173,"3SVT000048",,High Dusting,High Dusting Triangle,,Tools,Active,75,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,CLS
2174,"3CSSP000028",,Cleansing Chenical,Algae Remover/ Chlorine,,Consumables,Active,92,8,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,8,,1,,1,MRN,1,CLS
2175,"1CVCP001022",,Plywood,Plywood Waterproof 9mm,,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2176,"1CVCP001023",,Door,"Waterproof Plywood Door - 83"" x 44"" x 1 1/2",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2177,"1CVCP001024",,Wood,"Wood Ketam - 1 1/2"" x 2"" x 12'",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2178,"1ELCP000331","",Spotlight,LED Sportlight - 100watt,"",Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-03-10 22:46:07",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2179,"6ST000113","",Clip,Clip Board,"",Finished Parts,Active,1,19,1.00,,"2019-02-20 22:25:17","2019-07-14 13:00:24",,0,0,Standard,19,,1,,1,GRN,1,GENERAL
2180,"6ST000114",,Tag Holder,Name Tag Holder,,Finished Parts,Active,1,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,0,0,Standard,12,,1,,1,GRN,1,GENERAL
2181,"6ST000115",,Paper,"120gram A4 paper",,Finished Parts,Active,1,14,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,0,0,Standard,14,,1,,1,GRN,1,GENERAL
2182,"6ST000116",,Index Divider,Colour Paper Index Divider - 10pcs,,Finished Parts,Active,1,13,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,0,0,Standard,13,,1,,1,GRN,1,GENERAL
2183,"6ST000117",,Index Divider,Colour Paper Index Divider - 12pcs,,Finished Parts,Active,1,13,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,0,0,Standard,13,,1,,1,GRN,1,GENERAL
2184,"6ST000118",,Clips,Clip Binder 32mm,,Finished Parts,Active,1,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,0,0,Standard,12,,1,,1,GRN,1,GENERAL
2185,"6ST000119","",Tape,"12mm Double Sided Tape","",Finished Parts,Active,1,15,1.00,,"2019-02-20 22:25:17","2019-07-14 13:00:02",,0,0,Standard,15,,1,,1,GRN,1,GENERAL
2186,"1MCCP000494","",Gauge,Manifold Gauge,"",Tools,Active,73,19,1.00,,"2019-02-20 22:25:17","2022-03-08 06:55:08",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2187,"1CVCP001025",,Sink,"Ceramic Square Laboratory 14"" x 22",,Consumables,Active,57,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2188,"1CVCP001026",,Paint,Nippon Gloss 5liter - Flamingo 1402,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2189,"1CVCP001027",,Paint,Nippon Weatherbond 5liter - Quarry Pebble 720,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2190,"1CVCP001028",,Paint,Nippon Weatherbond 5liter - Gunsmoke Grey 307,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2191,"1CVCP001029",,Door,"Waterproof Plywood Door - 81"" x 32 1/2"" x 1 1/2",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2192,"1CVCP001030",,Door,"Waterproof Plywood Door - 82 1/2"" x 30 1/2"" x 1 1/2",,Consumables,Active,57,12,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2193,"1CVCP001031",,Paint,Nippon Gloss 5liter - Oak 1322,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2194,"1CVCP001032",,Petrol ,Ron 95,,Consumables,Active,57,9,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,9,,1,,1,MRN,1,FEMS
2195,"1CVCP001033",,Wall Paper,"10 feet",,Consumables,Active,57,15,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,15,,1,,1,MRN,1,FEMS
2196,"1MCCP000495",,Meter,"Genset Frequency Meter, AC/45-65HZ ",,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2197,"1CVCP001034",,Chemical,Chlorine Powder,,Consumables,Active,57,8,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,8,,1,,1,MRN,1,FEMS
2198,"1MCCP000496",,Gauge,Water Pressure Gauge 100-PSI (7-BAR),,Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2199,"1CVCP001035",,Strap,"5/8' PVC Packing Strap",,Consumables,Active,57,15,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,15,,1,,1,MRN,1,FEMS
2200,"1CVCP001036","",Clip ,"5/8' PVC Packing Clip","",Consumables,Active,57,8,1.00,,"2019-02-20 22:25:17","2022-07-06 03:27:24",,1,0,Standard,8,,1,,1,MRN,1,FEMS
2201,"1MCCP000497","",Oxygen Capsules,"Capsule GEM 10, Oxygen Capsules","",Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2020-07-15 23:26:05",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2202,"1MCCP000498","",Ignitor,"240V 70 -400W, Ignitor","",Spare Parts,Active,65,19,1.00,,"2019-02-20 22:25:17","2020-07-15 23:25:42",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2203,"1CVCP001037",,Paint,Nippon Satin Glo 5L - Astilbe Venus 738,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2204,"1CVCP001038",,Paint,Nippon Satin Glo 5L - Clear Blue 442,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2205,"1CVCP001039",,Paint,Nippon 3 in 1 5L - Rose White 3104,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2206,"1CVCP001040",,Paint,Nippon Paint 5L - Light Approach 0W25 1P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2207,"1CVCP001041",,Paint,Nippon Odour-less 5L - Aerial OW4 1P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2208,"1CVCP001042",,Paint,Nippon Spot-less 5L - Star Magnolia 6031P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2209,"1CVCP001043",,Paint,Nippon Spot-less 5L - Spiney Green 1044T,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2210,"1CVCP001044",,Paint,Nippon Spot-less 5L - Spring Cut OW3 2P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2211,"1CVCP001045",,Paint,Nippon Satin Glo 5L - Raw Silk 434,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2212,"1CVCP001046",,Paint,Nippon Satin Glo 5L - Lake Stone 734,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2213,"1CVCP001047",,Paint,Nippon Satin Glo 5L - Yellow Green 462,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2214,"1CVCP001048",,Paint,Nippon 3 in 1 5L - Macaroon 3115,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2215,"1CVCP001049",,Paint,Nippon 3 in 1 5L - Harbour Sky 3130,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2216,"1CVCP001050",,Paint,Nippon Vinilex Fresh 5L - Blue Beauty 850,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2217,"1CVCP001051",,Paint,Nippon Weatherbond 5L - Lake Stone,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2218,"1CVCP001052",,Paint,Nippon Weatherbond 5L - Raw Silk 249,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2219,"1CVCP001053",,Paint,Nippon Weatherbond 5L - Butterfly 132,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2220,"1CVCP001054",,Paint,Nippon Odourlite 5L - Eggshell OW19 2P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2221,"1CVCP001055",,Paint,Nippon Odourlite 5L - Iced Ginger OW39 2P,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2222,"1CVCP001056",,Paint,Nippon Odourlite 5L - Cerulean 7244T,,Consumables,Active,57,17,1.00,,"2019-02-20 22:25:17","2019-02-20 22:25:17",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2223,"1CVCP000998","",Lock,Cam Lock 16mm,"",Consumables,Active,57,19,,1.0000,"2019-03-18 18:52:34","2019-03-18 18:52:34",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2224,"1MCCP000499","",Spanner,"26mm Combination Ring Spanner","",Tools,Active,73,19,,1.0000,"2019-03-18 18:54:24","2019-03-18 19:31:19",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2225,"1MCCP000500","",Spanner,"27mm Combination Ring Spanner","",Tools,Active,73,19,,1.0000,"2019-03-18 18:55:10","2019-03-18 19:31:39",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2226,"1CVCP001058","",Pipe,"PVC, 4 1/2'' X 20' ","",Consumables,Active,57,12,,1.0000,"2019-03-18 18:56:11","2019-03-18 18:56:11",,1,0,Standard,12,,1,,1,MRN,1,FEMS
2227,"1MCCP000501","",Spanner,"47mm Combination Ring Spanner Heavy Duty ","",Tools,Active,73,19,,1.0000,"2019-03-18 18:56:58","2019-03-18 19:32:03",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2228,"1PPE000022","",Face Mask,"3M Paint Spraying Mask c/w 2 Filters","",Consumables,Active,57,16,,1.0000,"2019-03-18 18:57:57","2019-03-18 18:57:57",,1,0,Standard,16,,1,,1,MRN,1,FEMS
2229,"1PPE000023","",Face Mask,"3M  Gas & Vapour Cartridge Filter","",Consumables,Active,57,19,,1.0000,"2019-03-18 18:58:45","2019-03-18 18:58:45",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2230,"1ELCP000332","",Neutral Link,"100A, Brass","",Consumables,Active,57,19,,1.0000,"2019-03-18 18:59:30","2019-03-18 18:59:30",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2231,"1ELCP000333","",Fuse ,"100A HRC Fuse ","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:00:53","2019-03-18 19:00:53",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2232,"1ELCP000334","",Fuse ,"63A HRC Fuse","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:01:33","2019-03-18 19:01:33",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2233,"1ELCP000335","",Box,"6'' X 8'' Enclosure Box, PVC","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:03:36","2019-03-18 19:03:36",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2234,"1CVCP001059","",Cartridge,"Water Trap Cartridge, C-333 ","",Spare Parts,Active,65,19,,1.0000,"2019-03-18 19:04:33","2019-03-18 19:04:33",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2235,"1ELCP000336","",Box,"3'' X 3'' Junction Box, PVC","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:05:27","2019-03-18 19:05:27",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2236,"1CVCP001060","",Clamp,"2 3/4'' Stainless Steel Hose Clamp","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:06:14","2019-03-18 19:06:14",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2237,"1CVCP001061","",Tap ,"Bip Tap, Long Handle, Brass","",Consumables,Active,57,19,,1.0000,"2019-03-18 19:07:06","2019-03-18 19:07:06",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2238,"1MCCP000502","",Spray Bottle,"Pressure Sprayer, 1500ml (GLOTOOL)","",Tools,Active,57,3,,1.0000,"2019-03-18 19:07:51","2019-03-18 19:07:51",,1,0,Standard,3,,1,,1,MRN,1,FEMS
2239,"1MCCP000503","",Solenoid Valve,"Brass, 0.1 to 20 Bar Pressure, 24VDC Voltage","",Spare Parts,Active,65,19,,1.0000,"2019-03-18 19:08:33","2019-03-18 19:08:33",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2240,"1ELCP000338","",Circuit Breaker,Residual Current Circuit Breaker 40AMP 240V,"",Consumables,Active,57,19,,1.0000,"2019-03-18 19:09:15","2019-03-18 19:09:15",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2241,"1MCCP000504","",Blow Torch,"Mapp Gas, Double Barrel Torch","",Tools,Active,73,19,,1.0000,"2019-03-18 19:10:03","2019-03-19 19:01:18",,0,0,Standard,19,,1,,1,MRN,1,FEMS
2242,"1CVCP001062","",Chemical,Dettol Disinfection Spray 450ml,"",Consumables,Active,57,5,,1.0000,"2019-03-18 19:10:49","2019-03-19 23:33:13",,1,0,Standard,5,,1,,1,MRN,1,FEMS
2243,"1CVCP001063","",Chemical,Dettol Antiseptic Germicide 1000ml,"",Consumables,Active,57,3,,1.0000,"2019-03-18 19:11:30","2019-03-19 23:33:32",,1,0,Standard,3,,1,,1,MRN,1,FEMS
2244,"1CVCP001057","",Pye,"Non-shrink Hydraulic Cement, 1KG","",Consumables,Active,57,17,,1.0000,"2019-03-18 19:14:55","2019-03-18 19:14:55",,1,0,Standard,17,,1,,1,MRN,1,FEMS
2245,"1MCCP000505","",Glue,"4 Minutes Steel Epoxy, Grey","",Consumables,Active,57,13,,1.0000,"2019-03-18 19:16:15","2019-03-18 19:16:15",,1,0,Standard,13,,1,,1,MRN,1,FEMS
2246,"1CVCP001064","",Trolley,Heavy Duty Plastic Trolley - 150KG,"",Tools,Active,1,19,,1.0000,"2019-03-19 16:48:50","2019-03-19 16:48:50",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2247,"1MCCP000506","",Box,Metal Tool Box,"",Tools,Active,73,19,,1.0000,"2019-03-19 16:49:40","2019-03-19 16:49:40",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2248,"1MCCP000507","",Spanner,Adjustable Spanner 12\,"",Finished Parts,Active,57,19,,1.0000,"2019-03-19 16:50:19","2022-03-08 03:11:49",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2249,"1MCCP000508","",Crimping,Hydraulic Crimping Tool Set,"",Tools,Active,73,19,,1.0000,"2019-03-19 16:51:41","2019-03-19 16:51:41",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2250,"1MCCP000509","",Blow Torch,Single Blow Torch With Nose,"",Tools,Active,73,19,,1.0000,"2019-03-19 16:52:25","2022-03-08 06:55:58",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2251,"1MCCP000510","",Water Jet,Portable Water Jet,"",Tools,Active,1,19,,1.0000,"2019-03-19 16:53:47","2019-03-19 16:53:47",,0,0,Standard,19,,1,,1,GRN,1,FEMS
2252,"1MCCP000511","",Oil,DTE Mineral Oil VT100,"",Consumables,Active,57,7,,1.0000,"2019-03-19 16:55:39","2019-03-19 16:55:39",,1,0,Standard,7,,1,,1,MRN,1,FEMS
2253,"1MCCP000512","",Oil,Roto-Inject Fluid Oil,"",Consumables,Active,57,7,,1.0000,"2019-03-19 16:56:27","2020-07-15 23:24:41",,1,0,Standard,7,,1,,1,MRN,1,FEMS
2254,"1CVCP001065","",Tooth Belt,Automatic Sliding Door,"",Spare Parts,Active,65,10,,1.0000,"2019-03-19 22:55:43","2019-03-19 22:55:43",,1,0,Standard,10,,1,,1,MRN,1,FEMS
2255,"1CVCP001066","",Key Switch,Sliding Door 5 Position Key Switch,"",Spare Parts,Active,65,19,,1.0000,"2019-03-19 22:56:29","2019-03-19 22:56:29",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2256,"1MCCP000513","",Fire Alarm,"Interface Unit BN-300, Fire Alarm","",Spare Parts,Active,65,19,,1.0000,"2019-03-19 22:57:12","2020-07-15 23:24:24",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2257,"1MCCP000514","",Fire Alarm,"Input Relay BN-2001, Fire Alarm","",Spare Parts,Active,65,19,,1.0000,"2019-03-19 22:57:57","2020-07-15 23:24:06",,1,0,Standard,19,,1,,1,MRN,1,FEMS
2258,"1MCCP000515","",Fire Alarm,"Output Relay BN-310, Fire Alarm","",Spare Parts,Active,65,19,,1.0000,"2019-03-19 22:58:47","2020-07-15 23:23:50",,1,0,Standard,19,,1,,1,MRN,1,FEMS
