"id","code","name","registration_number","incorporation_date","sap_code","is_bumi","type","category","is_gst","gst_number","gst_type","is_foreign","country_id","is_specialized","status","created_at","updated_at","deleted_at","origin_country_id","street","city","state_id","postcode","tel_no","fax_no","email","contact_person","designation","is_approved","scope_of_work","company_id","service","hp_no","is_precision","credit_limit","credit_terms","credit_updated_at","credit_review","credit_remarks"
1061,VRC-00494,HIEP HING TYRE RETREADING SDN. BHD.,"72915-M","1981-07-14",OMSB0150,0,Standard,YPG,1,"000646627328",SR,0,137,0,Approved,,"2022-08-08 00:16:35",,1,"NO.16, ,
LORONG PAHLAWAN 7A4",SIBU,636,"96000","84338189","84323159",hiephingtyre@hotmail.com,BIBIANA ONG,DIRECTOR,0,"SUPPLY BATTERIES, TYRE, SERVICE VEHICLE",1,FEMS,"",0,,,,,
1062,VRC-00495,DRYCO SYSTEMS SDN. BHD.,"519770-U","2000-07-11",OMSB1035,0,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 23:46:02",,1,"NO. 3, JALAN P2/19, SEKSYEN 2,
BANDAR TEKNOLOGI KAJANG",SEMENYIH,430,"43500","387249118","387247118",admin@dryco.com.my,DIAN AZIATIELORMAIDA,ADMIN,0,"SERVICE & SUPPLY COMPRESSOR, DRYER PARTS",1,FEMS,,0,,,,,
1063,VRC-00496,GREEN FACILITY SERVICES SDN. BHD.,"1072913-T","2014-12-16",OMSB1032,0,Contractor,YPG,0,"","",0,137,0,Approved,,"2019-09-02 16:55:49",,1,"1ST FLOOR, NO.41, BLOCK C,
WISMA  NATION HORIZON, JALAN PETANAK",KUCHING,428,"93100","82252279","82241609",anthonylukeakui@gmail.com,ANTHONY AK AKUI,REGIONAL EXECUTIVE,0,GREEN ENVIRONMENTAL SERVICES,1,HWMS,,0,,,,,
1064,VRC-00497,S.K.A. INNOVATION ENTERPRISE,"105224","2016-01-18","",0,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 23:34:09",,1,"FIRST FLOOR, SUBLOT 35,
RIVEREDGE COMMERCIAL CENTRE, JALAN DATUK PATINGGI HAJI ABDUL RAHMAN",KUCHING,428,"93050","82457281","82457281",ska.innovation@gmail.com,TONY CHOO,MANAGER,0,WATERPROOFING,1,FEMS,,0,,,,,
1065,VRC-00498,J.S.P. ENTERPRISE,"17/05","2005-02-23",OMSB1055,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 20:14:55",,1,"PEJABAT PIBU, TINGKAT 1, SUBLOT 11 OF PARENT ,
LOT 537, BLOK 9, BUKAR SADONG LAND DISTRICT",SERIAN,428,"94700","0138005461","",jsp.enterprise88@gmail.com,JALI AK SAMAT,MANAGER,0,CONSTRUCTION FIELD,1,FEMS,,0,,,,,
1066,VRC-00499,FINE MARGIN GROUP SDN. BHD.,"466487-V","1998-07-29",OMSB0124,1,Standard,YPG,1,"000677748736",SR,0,137,0,Approved,,"2018-04-19 20:10:16",,1,"NO. 5, JALAN TUN SALLEH ISMAIL,
TAMAN PERTIWI, SERIAB",KANGAR,435,"01000","49770068","49776324",general.fmsb@gmail.com,SERI HARYANI,SALES EXECUTIVE,0,SUPPLY OF LINEN INVENTORY SERVICES,1,LLS,,0,,,,,
1067,VRC-00500,"SYARIKAT SUMOR HIJAU, LAWAS","13/96","1996-01-08",OMSB0981,1,Contractor,YPG,1,"000861196288",SR,0,137,0,Approved,,"2018-04-19 20:08:59",,1,"PUSAT INKUBATOR BIMBINGAN USAHAWAN ,
TINGKAT 1, LOT 490, SUBLOT 78, JALAN PANTAI LAWAS",LAWAS,428,"98850","85285779","85285773",norsinahmatamin@gmail.com,MATAMIN AHMAD,MANAGER,0,CIVIL CONTRACTOR,1,FEMS,,0,,,,,
1068,VRC-00501,MAJU SEBIRO ENTERPRISE,PA2012018,"2012-02-28",OMSB1036,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 20:03:31",,1,"STALL NO 16, 1ST FLOOR,
GELANGGANG KENYALANG",KAPIT,428,"96800","0198887537","84798166",jarrautuan1@gmail.com,JARRAU TUAN,MANAGER,0,"GROUND MAINTENANCE, COMPOUND CLEANING",1,FEMS,,0,,,,,
1069,VRC-00502,UNIT CONCEPT SDN BHD,"51964-M","2000-07-10",OMSB1008,1,Contractor,YPG,1,"001765212160",SR,0,137,0,Approved,,"2018-04-19 23:38:54",,1,"NO 7, JALAN ASTAKA U8/83,,
SEKSYEN U8, BUKIT JELUTONG",SHAH ALAM,430,"40150","378456082","378458267",sales@unitconcept.com,SIMON  CHEONG,SALES MANAGER,0,TRADING & SERVICES FOR OIL & GAS INDUSTRIES,1,FEMS,,0,,,,,
1070,VRC-00503,JRIUMAS ENTERPRISE,"514/02","2002-05-15","",1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 19:56:18",,1,"NO. 18, TINGKAT 2,,
JALAN MISSION, BANGUNAN ARKED MARA",SIBU,428,"96000","84347179","84347179",jimbauanakgalau@gmail.com,JIMBAU ANAK GALAU,DIRECTOR,0,BUILDING CONSTRUCTION AND GROUND MAINTENANCE,1,FEMS,,0,,,,,
1071,VRC-00504,SYARIKAT MEW TRANSPORTATIONS,S 168/2005/C,"2005-10-18",OMSB1037,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 19:51:03",,1,"LOT 355, NEW TOWNSHIP,
SELANGAU BAZAAR",SELANGAU,428,"96000","0198262559","84319152",meyumew@yahoo.com,MEYU @ MEW AK BERUANG,DIRECTOR,0,TRANSPORTATION & GENERAL CONTRACTOR,1,FEMS,,0,,,,,
1072,VRC-00505,MASTER PYROSERVE SDN. BHD.,"150490-U","1986-02-07",OMSB0266,0,Contractor,YPG,1,"00079151104",SR,0,137,0,Approved,,"2018-04-19 19:48:03",,1,"NO. 28, GROUND FLOOR,
WISMA KOPERKASA, JALAN SIMPANG TIGA",KUCHING,428,"93100","82250221","82256221",sarawaku@fittersgroup.com,ANDREW WONG,BRANCH MANAGER,0,FIRE FIGHTING SYSTEMS & MAINTENANCECOMPUTERISED MONITORING SYSTEM,1,FEMS,,0,,,,,
1073,VRC-00506,TERUS GROW ENTERPRISE,BTU472012,"2012-01-31",OMSB0988,1,Contractor,YPG,1,"002122633216",SR,0,137,0,Approved,,"2018-04-19 19:46:13",,1,"NO. 166, 3RD FLOOR,
TAMAN SRI DAGANG",BINTULU,428,"97000","86340432","86310597",terus.grow@hotmail.com,ANDREY NGONG,MANAGER,0,"CONSTRUCTION, MANPOWER SUPPLY AND MATERIALS SUPPLYELECTRICAL SYSTEM, PLUMBING WORKSGROUND MAINTENANCE",1,FEMS,,0,,,,,
1074,VRC-00507,PERMATA SERABANG,GA201522,"2009-06-26",OMSB0999,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 19:44:31",,1,"NO 10394, 2ND FLOOR,
PALM VILLA SHOP HOUSE",BINTULU,428,"97000","86310063","",tommyzyzain@gmail.com,NORAINI TEHO,ACCOUNTANT,0,"SERVICES & MAINTENANCECCTV SYSTEM,ALARM SYSTEM, AUTO GATERENOVATION WORK, BUILDING CONSTRUCTION, ROAD CONSTRUCTION, QMS CALLING SYSTEM, PABX",1,FEMS,,0,,,,,
1075,VRC-00508,MASFAR ENGINEERING & CONSTRUCTION SDN BHD,"655943-X","2004-06-14","",1,Contractor,YPG,1,"001976066048",SR,0,137,0,Approved,,"2018-04-19 18:49:48",,1,"LOT 2072, FIRST FLOOR, SECTION 66,
JALAN UTAMA PENDING INDUSTRIAL ESTATE",KUCHING,428,"93450","82348701","82348702",admin@masfar.my,MOHD ASRAF,MANAGING DIRECTOR,0,ENGINEERING AND CONSTRUCTION,1,FEMS,,0,,,,,
1076,VRC-00509,ADVANCED PATHOLOGY (M) SDN BHD,"1172987-A","2016-01-19","",0,Standard,YPG,1,"000526471168",SR,0,137,0,Approved,,"2018-04-19 18:46:37",,1,"GROUND FLOOR, LOT 164, SECTION 20, KTLD,
NO. 57-A, JALAN TUN AHMAD ZAIDI ADRUCE",KUCHING,428,"93400","82547848","82547849",admin@adpathology.com,BEGO SEPOP,GENERAL MANAGER,0,MEDICAL LABORATORY SERVICES,2,BEMS,,0,,,,,
1077,VRC-00510,KEJURUTERAAN TELBINA,"56597","2002-05-03",OMSB1042,1,Contractor,YPG,1,"002095910912",SR,0,137,0,Approved,,"2018-04-19 18:45:16",,1,"AJ203, 1ST FLOOR,
MJC BATU KAWAH NEW TOWNSHIP, JALAN BATU KAWA",KUCHING,428,"93250","82455832","82576731",telbina01@gmail.com,HELMI B. ROSLI,ASSISTANT MANAGER,0,AIR CONDITIONER & ELECTRICAL WORKSBUILDING & CIVIL ENGINEERING WORK,1,FEMS,,0,,,,,
1078,VRC-00511,SYARIKAT KONSACO,"8041/2003/C","2003-11-13",OMSB1044,1,Contractor,YPG,1,"001902596096",SR,0,137,0,Approved,,"2018-04-19 18:41:11",,1,"NO. 2,,
SEKUAU BAZAAR",SELANGAU,428,"96000","0198292337","84319152","",PATRICK NYANGAW,MANAGER,0,"GENERAL TRADING, CONTRACTOR & SUPPLIER TRANSPORTATIONBUILDING MATERIAL, ELECTRICAL SCIENCE EQUIPMENT, KONTRAKTOR BINAAN & KEJURUTERAAN, GRASS CUTTING, LANDSKAP",1,FEMS,,0,,,,,
1079,VRC-00512,SYARIKAT JURUKUASA,"28306","1990-10-03",OMSB1043,1,Contractor,YPG,1,"000553590784",SR,0,137,0,Approved,,"2018-04-19 18:39:36",,1,"3RD FLOOR, LOT 9240, SECTION 64,
JALAN KWONG LEE BANK, PENDING",KUCHING,428,"93450","82345722","82345133",sjkch@hotmail.com,MRS. LU,ADMINISTRATOR,0,"SUPPLIER OF ELECTRICAL, MECHANICAL & GENERAL SERVICES",1,FEMS,,0,,,,,
1080,VRC-00513,BLUE ONE SOLUTION SDN BHD,"977090-M","2012-02-07",OMSB0800,0,Contractor,YPG,1,"001359982592",SR,0,137,0,Approved,,"2023-01-13 07:47:47",,1,"NO. 45, JALAN PENGASAH 4, ,
OFF BATU 3 1/2, JALAN KAPAR",KLANG,647,"42100","332903078","332903048",blueonesolution@hotmail.com,CHIN SIN CHOY,SALES MANAGER,0,MECHANICAL & ELECTRICAL SERVICES,1,FEMS,"",0,,,,,
1081,VRC-00514,CEMERLANG JITU ENTERPRISE,MKH/070/2014,"2014-09-03",OMSB1048,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 18:39:43",,1,"NO. 87, ,
KAMPUNG TELIAN TENGAH",MUKAH,428,"96400","84873677","84871920",leoumat@gmail.com,LEO STEPHEN UMAT,MANAGER,0,BUILDING CONTRACTOR,1,GENERAL,,0,,,,,
1082,VRC-00515,TUNG HIN REFRIGERATION REPAIR SERVICE,SA20091084,"2009-07-24",OMSB1041,0,Contractor,YPG,1,"001520181248",SR,0,137,0,Approved,,"2018-04-19 18:14:54",,1,"NO. 2, JALAN RUMBIA,
DING LIK KONG ROAD, SG. MERAH",SIBU,428,"96000","0168913220","84320679",tunghin.yew@gmail.com,TING SIE YIEW,OWNER,0,REPAIR AND SERVICE OF REFRIGERATION,1,FEMS,,0,,,,,
1083,VRC-00516,TARACON SDN. BHD.,"1193860-M","2016-07-27","",0,Contractor,YPG,1,"001986605056",SR,0,137,0,Approved,,"2018-04-19 18:10:29",,1,"SUBLOT NO. 22, SMI INDUSTRIAL PARK (PHASE IV),
MUARA TEBAS LAND DISTRICT (SEJINGKAT)",KUCHING,428,"93050","82439181","82433769",taracon.building.co@gmail.com,GORDON LIM KIANG ANN,GENERAL MANAGER,0,"MANUFACTURING, TRADING & CONSTRUCTION",1,FEMS,,0,,,,,
1084,VRC-00517,VIRIYA L BEE SDN. BHD.,"1206820-M","2016-10-26","",0,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 18:02:24",,1,"LOT 3112, SL 127, JALAN DATO MOHD MUSA, ,
TAMAN IH HUNG,PHASE III",KOTA SAMARAHAN,428,"94300","0198191610","",viriyalbee@gmail.com,LIEW SOON LEONG,MANAGING DIRECTOR,0,GENERAL CLEANING OF BUILDING,1,FEMS,,0,,,,,
1085,VRC-00518,CE MEDICAL SDN. BHD.,"946167-W","2011-05-25",OMSB0043,0,Standard,YPG,1,"000801144832",SR,0,137,0,Approved,,"2018-04-19 17:48:50",,1,"NO.28, JALAN 12/118B,
DESA TUN RAZAK, CHERAS",CHERAS,431,"56000","391717316","391717317",info@cemedical.org,ENT TIANG KOK,TECHNICAL MANAGER,0,AUTOCLAVE - LOW TEMPERATURE PLASMA STERILIZED,1,FEMS,,0,,,,,
1086,VRC-00519,RICHLI KENYALANG,SA20160501,"1958-04-27","",1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-19 17:44:11",,1,"NO 58D, LORONG 20,
JALAN TIONG HUA",SIBU,428,"96000","84327849","84317857",richlikenyalang@gmail.com,RICHARD ANAK MICHAEL,PROPRIETOR,0,FIRE ALARM SYSTEMSECURITY SURVEILLANCE SYSTEMSPOWER ELECTRICAL SYSTEM,1,GENERAL,,0,,,,,
1087,VRC-00520,DYKIN ENGINEERING PART & SERVICES SDN BHD,"714937-M","2005-11-15","",0,Contractor,YPG,1,"001078820864",SR,0,137,0,Approved,,"2018-04-19 17:43:10",,1,"NO. E-G-32, LOT 95, GROUND FLOOR,
BLOCK E, LORONG INANAM KAPITAL 3A",KOTA KINABALU,429,"88450","88395560","88395664",dykin_sabah@yahoo.com,AZLAN B ABDULLAH,BRANCH MANAGER,0,WATER CHILLER SYSTEMS,1,FEMS,,0,,,,,
1088,VRC-00521,TING'S AIR-CONDITIONING & ENGINEERING SDN BHD,"235931-V",,"",0,Contractor,YPG,1,"001297014784",SR,0,137,0,Approved,,"2018-04-18 00:47:44",,1,"NO. 55, LOT 3341, G/FL,
PARKCITY COMMERCE SQUARE, JALAN TUN AHMAD ZAIDI",BINTULU,428,"97000","86313363","86337311",tingsaircond@yahoo.com,ALBERT TING,DIRECTOR,0,SALE & SERVICE ALL KIND OF AIR-COND,1,FEMS,,0,,,,,
1089,VRC-00522,MP AIR CON SERVICE & SUPPLY,A364600,"2016-03-31",OMSB0922,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2019-09-02 16:56:15",,1,"NO 53,,
JALAN MASJID KAMPUNG PENAKUB HILIR",MUKAH,428,"96400","01131835681","",manggatmensan@gmail.com,HJ SAIT BIN HJ JUNAIDI,PENGURUS GIAT MARA,0,SERVICE & REPAIR AIR CONDITION & SPARE PART SUPPLY FOR AIR CONDITION,1,FEMS,,0,,,,,
1090,VRC-00523,CLOUDNET SYSTEM COMPANY,"97327","2013-07-11",OMSB0789,0,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-18 00:33:23",,1,"CR206, 1ST FLOOR, ,
BATU KAWAH NEW TOWNSHIP, JALAN BATU KAWA",KUCHING,428,"93250","0168988891","",cloudnet.system@gmail.com,TAN HAW SENG,MANAGER,0,COMPUTER ACCNETWORKINGICT REPAIRSERVER,1,GENERAL,,0,,,,,
1091,VRC-00524,KAI NGUONG LANDSCAPE SDN. BHD.,"243698-W",,OMSB0960,0,Contractor,ASL,0,"","",0,137,0,Approved,,"2018-09-11 23:18:55",,1,"LOT 900, SUBLOT 96, 4TH FLOOR, FORTUNE PARK,
JALAN TANJUNG BATU, P.O. BOX 1109",BINTULU,428,"97008","86339828","86310905",kainguong.btu@gmail.com,KELVIN LAU ING SING,MANAGING DIRECTOR,0,"LANDSCAPE DESIGNING, LANDSCAPE CONSTRUCTION & MAINTENANCE SERVICESSUPPLY TOPSOIL, TURF, ORNAMENTAL PLANTS AND INSTANT TREES & PALMS",1,FEMS,,0,,,,,
1092,VRC-00525,MUNAH LUYOH ENTERPRISE,PA2011067,"2011-09-27",OMSB1004,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-18 00:08:19",,1,"LOT 501, FL 1, JALAN SELIRIK,
TAMAN PACIFIC SHOPHOUSE",KAPIT,428,"96800","0168988891","84799837","",MUNAH LUYOH,MANAGER,0,"GENERAL CLEANING SERVICES, GRASS CUTTING, FOOD CATERING",1,FEMS,,0,,,,,
1093,VRC-00526,PERWIRA SUKAN SDN BHD,"274336-W","1993-08-23","",1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-18 00:03:32",,1,"LOT 155, TINGKAT BAWAH ,
JALAN HAJI TAHA",KUCHING,428,"93400","82259823","82259823",perwirasukan@gmail.com,SITI ZAINAB ARFAN,DIRECTOR,0,"CONSTRUCTION, CLEANSING & SUPPLIER",1,FEMS,,0,,,,,
1094,VRC-00527,SYARIKAT PERMATA CAHAYA,"104640","2015-11-11",OMSB1068,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-17 23:57:07",,1,"LOT 155, TINGKAT BAWAH ,
JALAN HAJI TAHA",KUCHING,428,"93400","0109687545","",permatacahaya2015@yahoo.com,MOHAMMAD HAFEEZ ARFAN,MANAGER,0,"CONSTRUCTION, CLEANSING & CLEANSING SUPPLIER",1,FEMS,,0,,,,,
1095,VRC-00528,SYARIKAT KHAZANAH MEDIK,"98822","2014-01-17",OMSB1017,0,Standard,YPG,1,"00059818396",SR,0,137,0,Approved,,"2018-04-17 23:51:47",,1,"NO. 18, LOT 3701, BLOCK 11,
TABUAN DESA COMMERCIAL CENTRE",KUCHING,428,"93350","82360945","82501245",rodney.bychin@yahoo.com,"",MANAGER,0,SUPPLY OF MEDICAL EQUIPMENTSPECIALIZE IN CSSD EQUIPMENT,1,FEMS,,0,,,,,
1096,VRC-00529,HJS ENGINEERING SDN BHD,"607335-A","2003-02-12","",1,Contractor,YPG,1,"000436797440",SR,0,137,0,Approved,,"2018-04-17 22:36:47",,1,"NO. 51, 2ND FLOOR, ,
MEDAN JAYA COMMERCIAL CENTRE, PO BOX 3047",BINTULU,428,"97013","86317741","86337741",hjseng@yahoo.com,HENDERY AK JEN,DIRECTOR,0,CONSTRUCTIONOIL & GAS,1,FEMS,,0,,,,,
1097,VRC-00530,STRIKER ELECTRICAL (SARAWAK) SDN BHD,"715469-P","2005-11-21",OMSB1013,0,Contractor,YPG,1,"000241156096",SR,0,137,0,Approved,,"2018-04-17 22:34:03",,1,"SUB LOT  1, LOT 2159, GROUND FLOOR,
PENDING INDUSTRIAL ESTATE, JALAN PERIMAT",KUCHING,428,"93450","82331135","82334143",strikersarawak@gmail.com,LEE KOK MIEW,SALES EXECUTIVE,0,SUPPLY OF ELECTRICAL GOODS,1,FEMS,,0,,,,,
1098,VRC-00531,H.S.T.L CONSTRUCTION,"105202","2016-01-14","",1,Contractor,YPG,0,"","",0,137,0,Approved,,"2018-04-17 22:30:18",,1,"B424-B432, TOWER B2, LEVEL 4,
ICOM SQUARE, JALAN PENDING",KUCHING,428,"93450","0178833097","",info@hustlekch.com,AMEERUL ASRAF,DIRECTOR,0,"CONSTRUCTION, CLEANSING, MAINTENANCE",1,FEMS,,0,,,,,
1099,VRC-00532,ZHUFI GLOBAL SDN BHD,"1054746-P","2013-07-17",OMSB1015,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-16 08:49:42",,1,"1ST FLOOR, LOT 13439, ,
SECTION 65, JALAN MATANG",KUCHING,636,"93050","82233622","82235622",zhufi.sb@gmail.com,MOHAMAD SAUFI,MANAGER,0,"CIVIL, MECHANICAL & ELECTRICAL WORK",1,FEMS,"",0,0.0000,<60,"2017-07-21",,""
1100,VRC-00533,DICK & SONS ENTERPRISE,"90/86","1986-12-19",OMSB0695,0,Contractor,YPG,1,"000654823424",SR,0,137,0,Approved,,"2025-10-16 08:46:20",,1,"INK 1,,
LOT KEDAI MARA PUSAT BANDAR BARU MUKAH",MUKAH,636,"96400","84871713","","",MICHAEL UMAT,MANAGER,0,"GENERAL CONTRACTOR, TRADING & RATION SUPPLIERS & CONNSTRUCTION",1,FEMS,"0198982907",0,0.0000,<60,"2017-08-07",,""
1101,VRC-00534,BRISBANE ENGINEERING SERVICES SDN BHD,"1192022-K","2016-06-20",OMSB1080,1,Standard,YPG,0,"","",0,137,0,Approved,,"2025-10-16 08:42:49",,1,"LOT 2190, GROUND FLOOR,
KEMENA JAYA COMMERCIAL CENTRE, BINTULU-SIBIYU ROAD",BINTULU,636,"97000","86342998","86342998",brisbane.eng.sb@gmail.com,ALEX PAUL BUSOL,PROJECT DEVELOPMENT,0,SUPPLY & SERVICES OF MECHANICAL & ELECTRICAL,1,FEMS,"0138055623",0,0.0000,<60,"2017-08-07",,""
1102,VRC-00535,TAY'S CONTRACTOR & SERVICE,"62975","2004-03-09","",0,Contractor,YPG,1,"000918691840",SR,0,137,0,Approved,,"2025-10-16 08:33:27",,1,"LOT 1076, SECTION 66,
JALAN SWASTA PENDING INDUSTRIAL ESTATE",KUCHING,636,"93450","82480128","82348979",tayscontractor@outlook.com,TAY TECK SIONG,MANAGER,0,"AIR CONDITIONING, LIFT & ESCALATOR",1,FEMS,"0198292882",0,0.0000,<60,"2017-08-07",,""
1103,VRC-00536,MRUSSANG ENTERPRISE,"52543","2001-01-04","",1,Contractor,YPG,1,"002046189568",SR,0,137,0,Approved,,"2025-10-16 08:23:09",,1,"NO 203, 1ST FLOOR, LOT 1335,
GREENVILLE PARK SHOPHOUSE, THE PRINCE COMMERCIAL CENTTRE, JALAN BATU KITANG",KUCHING,636,"93250","82619209","82619210",mrussang@yahoo.com.my,ANGELIKA JIKEL,OPERATION MANAGER,0,"CONSTRUCTION, SEWERAGE & CIVIL WORK",1,FEMS,"0198584979",0,0.0000,"60","2017-07-21",,""
1104,VRC-00537,HUGEFORM INDUSTRIES SDN. BHD.,"943668-T","2011-05-09","",0,Standard,YPG,0,"","",0,137,0,Approved,,"2025-10-16 08:20:18",,1,"2ND FLOOR, LOT 1051 (SL19),
RIVERIA PHASE 3A, KUCHING SAMARAHAN EXPRESSWAY",KOTA SAMARAHAN,636,"94300","82663623","82663823",gkchan0329@gmail.comhugeform668@gmail.com,CHAN GEOK KWONG,DIRECTOR,0,"MECHANICAL PARTS, MAINTAINING & SERVICING",1,FEMS,"0168902192 / 0178833718",0,0.0000,"60","2017-08-03",,""
1105,VRC-00538,BARD SUPPLY AND SERVICES COMPANY,"91282","2011-11-01","",1,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-16 08:11:51",,1,"UNIT CN201, FIRST FLOOR,
BATU KAWAH NEW TOWNSHIP, JALAN BATU KAWA",KUCHING,636,"93250","82578473","82578473",bardsersuply@gmail.com,SINDEBAT B. TONIE,MANAGER,0,"AIRCOND SERVICE, CONSTRUCTION WORK",2,BEMS,"0198198473",0,0.0000,<60,"2017-06-20",,""
1106,VRC-00539,CAMTOP MAJU SDN BHD,"1219505-H","2017-02-23",OMSB1051,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-16 08:04:24",,1,"TINGKAT 1, NO. 118,LOT 1679,
BLOCK 71, PASAR BATU 10",KUCHING,636,"93050","82617911","82617911",camtopmaju@gmail.com,MOHAMAD ZAINUDDIN,DIRECTOR,0,CONTRACTOR AND AUTOMOTIVE,1,FEMS,"0138279809",0,0.0000,<60,"2017-05-31",,""
1107,VRC-00540,CAMTOP BERSATU SDN BHD,"968376-X","2011-11-16","",1,Contractor,YPG,1,"001774718976",SR,0,137,0,Approved,,"2025-10-16 07:51:46",,1,"TINGKAT 1, NO. 118,LOT 1679,
BLOCK 71, PASAR BATU 10",KUCHING,636,"93050","82617911","82617911",awinedisi@gmail.com,AWAENG AK KWASIN,MANAGING DIRECTOR,0,BUILDING CONSTRUCTION,1,FEMS,"0128887911",0,0.0000,<60,"2017-05-31",,""
1108,VRC-00541,ADVANCE PEST MANAGEMENT (KCH) PLT,LLP0001720-LGN,"2014-02-13",OMSB1007,0,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-16 07:44:11",,1,"NO 318, LOT 6644, GROUND FLOOR,
TABUAN LARU COMMERCIAL CENTRE, JALAN SETIA RAJA",KUCHING,636,"93350","82363118","82363118",apm.kch@gmail.com,CALEB TANG,BRANCH MANAGER,0,PEST CONTROL SERVICE,1,FEMS,"0164989553 / 01110589553",0,0.0000,"60","2017-08-07",,""
1109,VRC-00542,NLC GENERAL PEST CONTROL SDN. BHD.,"453848-K","1997-11-26",OMSB0781,0,Contractor,ASL,1,"001072300032",SR,0,137,0,Approved,,"2025-10-13 08:32:24",,1,"1ST FLOOR, LOT 3425, BLOCK 233, KNLD,
DESA PAUL, 7TH MILE, PENRISSEN ROAD",KUCHING,636,"93250","082612822","082617822",kuching@nlc.com.my,LIEW SIEW FUNG,SENIOR MANAGER,0,PEST CONTROL SERVICE,1,FEMS,"0123116158",0,0.0000,"60","2017-08-03",,""
1110,VRC-00543,AMAXCOM TECHNOLOGY,"83965","2009-12-14",OMSB0515OMSB0533,0,Standard,YPG,1,"000202690560",SR,0,137,0,Approved,,"2025-10-13 08:27:53",,1,"NO. 26, 1ST FLOOR, ,
TRAVILION COMMERCIAL CENTRE, JALAN PETANAK",KUCHING,636,"93100","082421009","082411009",amaxcomtechnology@hotmail.com,AMILY TEO,MARKETING EXECUTIVE,0,"SUPPLY OF IT PRODUCT, REPAIRING COMPUTER & PRINTER",1,FEMS,"0165220087",0,0.0000,<60,"2017-08-25",,""
1111,VRC-00544,R.H AUTO PART'S,"85530","2010-05-14",OMSB1022,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-16 07:34:28",,1,"GROUND FLOOR, L672, SUBLOT 4,
TAMAN RIVERIA, JALAN KUCHING SAMARAHAN EXPRESSWAY CONTEMPO",KUCHING,636,"94300","082452960","082452960",abdulganidolahan@yahoo.com,ABDUL GANI,MANAGER,0,"VEHICLE REPAIR, SERVICE & MAINTENANCE, AIRCOND & CARWASH",1,FEMS,"0168518875",0,0.0000,<60,"2017-08-24",,""
1112,VRC-00545,INTEGRATED PEST SERVICES,"101941","2015-01-16",OMSB1040,1,Contractor,YPG,0,"","",0,137,0,Approved,,"2025-10-13 07:59:04",,1,"Grd Flr, Lot 13947, Tabuan Square, Lorong Keranji 4F, Jalan Keranji Tabuan Desa Utara, 93350 Kuching, Sarawak, Malaysia.",KUCHING,636,"93350","082348688","082348688",pestinfo.ips@gmail.com,RICHARD MACCLIFFKELLY NG,ASST CUSTOMER SERVICE MANAGER,0,PEST CONTROL SERVICE,1,FEMS,"014-390 0486",0,0.0000,"60","2017-08-24",,""
1113,VRC-00546,R2 RESOURCES,"54008","2001-07-03",OMSB1039,1,Contractor,YPG,1,"000955731968",SR,0,137,0,Approved,,"2025-10-13 07:39:06",,1,"LOT 385 (SL14), 2ND FLOOR,
WISMA POLARWOOD, JALAN SATOK, SECTION 5, KTLD",KUCHING,636,"93400","082240957","082366018",r2rsales@gmail.com,RAMLI BIN MAMAT,MANAGER,0,BUILDING CONSTRUCTION AND RENOVATION,1,FEMS,"0198279099",0,0.0000,<60,"2017-08-10",,""
1114,VRC-00547,SUNVISION ENGINEERING SDN. BHD.,"1030594-H","2013-01-08",OMSB1038,0,Contractor,YPG,1,"000292618240",SR,0,137,0,Approved,,"2025-10-13 07:19:03",,1,"SUB LOT 8, 385J, GROUND FLOOR,
STAR POINT ANGLE COMMERCIAL CENTRE, JALAN STUTONG",KUCHING,636,"93350","082432650","082432652",accounts@sunvision.com.my,CHEN TZY SHIH,DIRECTOR,0,SUPPLY OF ELECTRICAL AND MECHANICALENGINEERING PRODUCTSSWITCHBOARD MANUFACTURING,1,FEMS,"0176908300",0,0.0000,<60,"2017-08-24",,""
